method,dist,n1,n2,rho1,rho2,fz_nosim,fz
spearman,normal,240,960,0.1,0.7,1,1
spearman,normal,240,960,0.1,0.8,1,1
spearman,normal,240,960,0.1,0.9,1,1
spearman,normal,240,960,0.2,0,0.797915093,0.8
spearman,normal,240,960,0.2,0.1,0.291614403,0.286
spearman,normal,240,960,0.2,0.2,0.025,0.043
spearman,normal,240,960,0.2,0.3,0.31271417,0.318
spearman,normal,240,960,0.2,0.4,0.860998379,0.866
spearman,normal,240,960,0.2,0.5,0.997573905,0.997
spearman,normal,240,960,0.2,0.6,0.999999203,1
spearman,normal,240,960,0.2,0.7,1,1
spearman,normal,240,960,0.2,0.8,1,1
spearman,normal,240,960,0.2,0.9,1,1
spearman,normal,240,960,0.3,0,0.989444397,0.984
spearman,normal,240,960,0.3,0.1,0.822027111,0.836
spearman,normal,240,960,0.3,0.2,0.31271417,0.335
spearman,normal,240,960,0.3,0.3,0.025,0.038
spearman,normal,240,960,0.3,0.4,0.349386754,0.322
spearman,normal,240,960,0.3,0.5,0.910670239,0.92
spearman,normal,240,960,0.3,0.6,0.999561671,1
spearman,normal,240,960,0.3,0.7,0.999999995,1
spearman,normal,240,960,0.3,0.8,1,1
spearman,normal,240,960,0.3,0.9,1,1
spearman,normal,240,960,0.4,0,0.999947552,1
spearman,normal,240,960,0.4,0.1,0.993721733,0.993
spearman,normal,240,960,0.4,0.2,0.860998379,0.83
spearman,normal,240,960,0.4,0.3,0.349386754,0.335
spearman,normal,240,960,0.4,0.4,0.025,0.046
spearman,normal,240,960,0.4,0.5,0.409786768,0.391
spearman,normal,240,960,0.4,0.6,0.960318615,0.957
spearman,normal,240,960,0.4,0.7,0.999983712,1
spearman,normal,240,960,0.4,0.8,1,1
spearman,normal,240,960,0.4,0.9,1,1
spearman,normal,240,960,0.5,0,0.99999999,1
spearman,normal,240,960,0.5,0.1,0.99998821,1
spearman,normal,240,960,0.5,0.2,0.997573905,0.998
spearman,normal,240,960,0.5,0.3,0.910670239,0.908
spearman,normal,240,960,0.5,0.4,0.409786768,0.417
spearman,normal,240,960,0.5,0.5,0.025,0.054
spearman,normal,240,960,0.5,0.6,0.508985413,0.529
spearman,normal,240,960,0.5,0.7,0.992299158,0.994
spearman,normal,240,960,0.5,0.8,0.99999999,1
spearman,normal,240,960,0.5,0.9,1,1
spearman,normal,240,960,0.6,0,1,1
spearman,normal,240,960,0.6,0.1,1,1
spearman,normal,240,960,0.6,0.2,0.999999203,1
spearman,normal,240,960,0.6,0.3,0.999561671,0.999
spearman,normal,240,960,0.6,0.4,0.960318615,0.952
spearman,normal,240,960,0.6,0.5,0.508985413,0.493
spearman,normal,240,960,0.6,0.6,0.025,0.047
spearman,normal,240,960,0.6,0.7,0.670141672,0.655
spearman,normal,240,960,0.6,0.8,0.999857386,1
spearman,normal,240,960,0.6,0.9,1,1
spearman,normal,240,960,0.7,0,1,1
spearman,normal,240,960,0.7,0.1,1,1
spearman,normal,240,960,0.7,0.2,1,1
spearman,normal,240,960,0.7,0.3,0.999999995,1
spearman,normal,240,960,0.7,0.4,0.999983712,1
spearman,normal,240,960,0.7,0.5,0.992299158,0.99
spearman,normal,240,960,0.7,0.6,0.670141672,0.674
spearman,normal,240,960,0.7,0.7,0.025,0.044
spearman,normal,240,960,0.7,0.8,0.890293444,0.885
spearman,normal,240,960,0.7,0.9,1,1
spearman,normal,240,960,0.8,0,1,1
spearman,normal,240,960,0.8,0.1,1,1
spearman,normal,240,960,0.8,0.2,1,1
spearman,normal,240,960,0.8,0.3,1,1
spearman,normal,240,960,0.8,0.4,1,1
spearman,normal,240,960,0.8,0.5,0.99999999,1
spearman,normal,240,960,0.8,0.6,0.999857386,1
spearman,normal,240,960,0.8,0.7,0.890293444,0.882
spearman,normal,240,960,0.8,0.8,0.025,0.048
spearman,normal,240,960,0.8,0.9,0.999286854,0.996
spearman,normal,240,960,0.9,0,1,1
spearman,normal,240,960,0.9,0.1,1,1
spearman,normal,240,960,0.9,0.2,1,1
spearman,normal,240,960,0.9,0.3,1,1
spearman,normal,240,960,0.9,0.4,1,1
spearman,normal,240,960,0.9,0.5,1,1
spearman,normal,240,960,0.9,0.6,1,1
spearman,normal,240,960,0.9,0.7,1,1
spearman,normal,240,960,0.9,0.8,0.999286854,1
spearman,normal,240,960,0.9,0.9,0.025,0.046
spearman,normal,480,15,0,0,0.025,0.067
spearman,normal,480,15,0,0.1,0.052973328,0.06
spearman,normal,480,15,0,0.2,0.102694197,0.099
spearman,normal,480,15,0,0.3,0.183795686,0.199
spearman,normal,480,15,0,0.4,0.304843674,0.341
spearman,normal,480,15,0,0.5,0.467878209,0.508
spearman,normal,480,15,0,0.6,0.659655657,0.698
spearman,normal,480,15,0,0.7,0.843119141,0.885
spearman,normal,480,15,0,0.8,0.963971263,0.98
spearman,normal,480,15,0,0.9,0.998954487,0.997
spearman,normal,480,15,0.1,0,0.052973328,0.061
spearman,normal,480,15,0.1,0.1,0.025,0.053
spearman,normal,480,15,0.1,0.2,0.053739435,0.064
spearman,normal,480,15,0.1,0.3,0.106699198,0.102
spearman,normal,480,15,0.1,0.4,0.196607779,0.232
spearman,normal,480,15,0.1,0.5,0.33582475,0.341
spearman,normal,480,15,0.1,0.6,0.527203851,0.536
spearman,normal,480,15,0.1,0.7,0.74668029,0.788
spearman,normal,480,15,0.1,0.8,0.927230979,0.949
spearman,normal,480,15,0.1,0.9,0.996868731,0.997
spearman,normal,480,15,0.2,0,0.102694197,0.116
spearman,normal,480,15,0.2,0.1,0.053739435,0.067
spearman,normal,480,15,0.2,0.2,0.025,0.051
spearman,normal,480,15,0.2,0.3,0.055399749,0.074
spearman,normal,480,15,0.2,0.4,0.114268618,0.123
spearman,normal,480,15,0.2,0.5,0.219400286,0.227
spearman,normal,480,15,0.2,0.6,0.388936446,0.392
spearman,normal,480,15,0.2,0.7,0.623142468,0.624
spearman,normal,480,15,0.2,0.8,0.865450356,0.899
spearman,normal,480,15,0.2,0.9,0.99142262,0.995
spearman,normal,480,15,0.3,0,0.183795686,0.166
spearman,normal,480,15,0.3,0.1,0.106699198,0.124
spearman,normal,480,15,0.3,0.2,0.055399749,0.074
spearman,normal,480,15,0.3,0.3,0.025,0.045
spearman,normal,480,15,0.3,0.4,0.058266959,0.059
spearman,normal,480,15,0.3,0.5,0.127231846,0.137
spearman,normal,480,15,0.3,0.6,0.258671606,0.269
spearman,normal,480,15,0.3,0.7,0.479419908,0.527
spearman,normal,480,15,0.3,0.8,0.770284795,0.806
spearman,normal,480,15,0.3,0.9,0.978205402,0.985
spearman,normal,480,15,0.4,0,0.304843674,0.307
spearman,normal,480,15,0.4,0.1,0.196607779,0.186
spearman,normal,480,15,0.4,0.2,0.114268618,0.119
spearman,normal,480,15,0.4,0.3,0.058266959,0.073
spearman,normal,480,15,0.4,0.4,0.025,0.047
spearman,normal,480,15,0.4,0.5,0.063002328,0.068
spearman,normal,480,15,0.4,0.6,0.1496535,0.167
spearman,normal,480,15,0.4,0.7,0.329214209,0.367
spearman,normal,480,15,0.4,0.8,0.636571938,0.683
spearman,normal,480,15,0.4,0.9,0.94818934,0.944
spearman,normal,480,15,0.5,0,0.467878209,0.48
spearman,normal,480,15,0.5,0.1,0.33582475,0.329
spearman,normal,480,15,0.5,0.2,0.219400286,0.2
spearman,normal,480,15,0.5,0.3,0.127231846,0.122
spearman,normal,480,15,0.5,0.4,0.063002328,0.061
spearman,normal,480,15,0.5,0.5,0.025,0.054
spearman,normal,480,15,0.5,0.6,0.071074407,0.088
spearman,normal,480,15,0.5,0.7,0.191604403,0.236
spearman,normal,480,15,0.5,0.8,0.467878209,0.52
spearman,normal,480,15,0.5,0.9,0.884469487,0.926
spearman,normal,480,15,0.6,0,0.659655657,0.649
spearman,normal,480,15,0.6,0.1,0.527203851,0.519
spearman,normal,480,15,0.6,0.2,0.388936446,0.372
spearman,normal,480,15,0.6,0.3,0.258671606,0.248
spearman,normal,480,15,0.6,0.4,0.1496535,0.148
spearman,normal,480,15,0.6,0.5,0.071074407,0.072
spearman,normal,480,15,0.6,0.6,0.025,0.047
spearman,normal,480,15,0.6,0.7,0.086263746,0.105
spearman,normal,480,15,0.6,0.8,0.283412842,0.306
spearman,normal,480,15,0.6,0.9,0.759751069,0.785
spearman,normal,480,15,0.7,0,0.843119141,0.836
spearman,normal,480,15,0.7,0.1,0.74668029,0.765
spearman,normal,480,15,0.7,0.2,0.623142468,0.613
spearman,normal,480,15,0.7,0.3,0.479419908,0.475
spearman,normal,480,15,0.7,0.4,0.329214209,0.278
spearman,normal,480,15,0.7,0.5,0.191604403,0.179
spearman,normal,480,15,0.7,0.6,0.086263746,0.081
spearman,normal,480,15,0.7,0.7,0.025,0.058
spearman,normal,480,15,0.7,0.8,0.12128859,0.141
spearman,normal,480,15,0.7,0.9,0.543662628,0.619
spearman,normal,480,15,0.8,0,0.963971263,0.965
spearman,normal,480,15,0.8,0.1,0.927230979,0.91
spearman,normal,480,15,0.8,0.2,0.865450356,0.87
spearman,normal,480,15,0.8,0.3,0.770284795,0.767
spearman,normal,480,15,0.8,0.4,0.636571938,0.612
spearman,normal,480,15,0.8,0.5,0.467878209,0.437
spearman,normal,480,15,0.8,0.6,0.283412842,0.252
spearman,normal,480,15,0.8,0.7,0.12128859,0.108
spearman,normal,480,15,0.8,0.8,0.025,0.05
spearman,normal,480,15,0.8,0.9,0.24770509,0.279
spearman,normal,480,15,0.9,0,0.998954487,1
spearman,normal,480,15,0.9,0.1,0.996868731,0.996
spearman,normal,480,15,0.9,0.2,0.99142262,0.996
spearman,normal,480,15,0.9,0.3,0.978205402,0.978
spearman,normal,480,15,0.9,0.4,0.94818934,0.941
spearman,normal,480,15,0.9,0.5,0.884469487,0.875
spearman,normal,480,15,0.9,0.6,0.759751069,0.737
spearman,normal,480,15,0.9,0.7,0.543662628,0.519
spearman,normal,480,15,0.9,0.8,0.24770509,0.213
spearman,normal,480,15,0.9,0.9,0.025,0.047
spearman,normal,480,30,0,0,0.025,0.044
spearman,normal,480,30,0,0.1,0.073144732,0.073
spearman,normal,480,30,0,0.2,0.174858086,0.16
spearman,normal,480,30,0,0.3,0.346301284,0.352
spearman,normal,480,30,0,0.4,0.572053345,0.596
spearman,normal,480,30,0,0.5,0.792980996,0.811
spearman,normal,480,30,0,0.6,0.938697654,0.958
spearman,normal,480,30,0,0.7,0.992330762,0.993
spearman,normal,480,30,0,0.8,0.999836918,1
spearman,normal,480,30,0,0.9,0.999999979,1
spearman,normal,480,30,0.1,0,0.073144732,0.081
spearman,normal,480,30,0.1,0.1,0.025,0.07
spearman,normal,480,30,0.1,0.2,0.07460316,0.102
spearman,normal,480,30,0.1,0.3,0.183388689,0.193
spearman,normal,480,30,0.1,0.4,0.372364887,0.405
spearman,normal,480,30,0.1,0.5,0.621570334,0.641
spearman,normal,480,30,0.1,0.6,0.850069583,0.858
spearman,normal,480,30,0.1,0.7,0.972386525,0.979
spearman,normal,480,30,0.1,0.8,0.998986951,0.998
spearman,normal,480,30,0.1,0.9,0.999999674,1
spearman,normal,480,30,0.2,0,0.174858086,0.192
spearman,normal,480,30,0.2,0.1,0.07460316,0.076
spearman,normal,480,30,0.2,0.2,0.025,0.056
spearman,normal,480,30,0.2,0.3,0.077782056,0.097
spearman,normal,480,30,0.2,0.4,0.199552774,0.19
spearman,normal,480,30,0.2,0.5,0.417608333,0.435
spearman,normal,480,30,0.2,0.6,0.698157445,0.723
spearman,normal,480,30,0.2,0.7,0.919162913,0.926
spearman,normal,480,30,0.2,0.8,0.994896793,0.998
spearman,normal,480,30,0.2,0.9,0.999995851,1
spearman,normal,480,30,0.3,0,0.346301284,0.317
spearman,normal,480,30,0.3,0.1,0.183388689,0.172
spearman,normal,480,30,0.3,0.2,0.077782056,0.076
spearman,normal,480,30,0.3,0.3,0.025,0.046
spearman,normal,480,30,0.3,0.4,0.083327209,0.104
spearman,normal,480,30,0.3,0.5,0.227281333,0.219
spearman,normal,480,30,0.3,0.6,0.491740151,0.511
spearman,normal,480,30,0.3,0.7,0.805008648,0.814
spearman,normal,480,30,0.3,0.8,0.97876791,0.977
spearman,normal,480,30,0.3,0.9,0.999955273,1
spearman,normal,480,30,0.4,0,0.572053345,0.575
spearman,normal,480,30,0.4,0.1,0.372364887,0.372
spearman,normal,480,30,0.4,0.2,0.199552774,0.196
spearman,normal,480,30,0.4,0.3,0.083327209,0.085
spearman,normal,480,30,0.4,0.4,0.025,0.048
spearman,normal,480,30,0.4,0.5,0.092625387,0.102
spearman,normal,480,30,0.4,0.6,0.275041498,0.277
spearman,normal,480,30,0.4,0.7,0.611303806,0.641
spearman,normal,480,30,0.4,0.8,0.926750904,0.929
spearman,normal,480,30,0.4,0.9,0.999582038,1
spearman,normal,480,30,0.5,0,0.792980996,0.789
spearman,normal,480,30,0.5,0.1,0.621570334,0.596
spearman,normal,480,30,0.5,0.2,0.417608333,0.417
spearman,normal,480,30,0.5,0.3,0.227281333,0.237
spearman,normal,480,30,0.5,0.4,0.092625387,0.088
spearman,normal,480,30,0.5,0.5,0.025,0.056
spearman,normal,480,30,0.5,0.6,0.108817775,0.119
spearman,normal,480,30,0.5,0.7,0.362237212,0.375
spearman,normal,480,30,0.5,0.8,0.792980996,0.818
spearman,normal,480,30,0.5,0.9,0.996589023,0.998
spearman,normal,480,30,0.6,0,0.938697654,0.951
spearman,normal,480,30,0.6,0.1,0.850069583,0.844
spearman,normal,480,30,0.6,0.2,0.698157445,0.7
spearman,normal,480,30,0.6,0.3,0.491740151,0.473
spearman,normal,480,30,0.6,0.4,0.275041498,0.276
spearman,normal,480,30,0.6,0.5,0.108817775,0.132
spearman,normal,480,30,0.6,0.6,0.025,0.055
spearman,normal,480,30,0.6,0.7,0.140158076,0.14
spearman,normal,480,30,0.6,0.8,0.535730855,0.482
spearman,normal,480,30,0.6,0.9,0.976051923,0.945
spearman,normal,480,30,0.7,0,0.992330762,0.99
spearman,normal,480,30,0.7,0.1,0.972386525,0.96
spearman,normal,480,30,0.7,0.2,0.919162913,0.893
spearman,normal,480,30,0.7,0.3,0.805008648,0.775
spearman,normal,480,30,0.7,0.4,0.611303806,0.609
spearman,normal,480,30,0.7,0.5,0.362237212,0.339
spearman,normal,480,30,0.7,0.6,0.140158076,0.156
spearman,normal,480,30,0.7,0.7,0.025,0.056
spearman,normal,480,30,0.7,0.8,0.214568138,0.217
spearman,normal,480,30,0.7,0.9,0.863883359,0.775
spearman,normal,480,30,0.8,0,0.999836918,0.999
spearman,normal,480,30,0.8,0.1,0.998986951,0.999
spearman,normal,480,30,0.8,0.2,0.994896793,0.987
spearman,normal,480,30,0.8,0.3,0.97876791,0.97
spearman,normal,480,30,0.8,0.4,0.926750904,0.895
spearman,normal,480,30,0.8,0.5,0.792980996,0.772
spearman,normal,480,30,0.8,0.6,0.535730855,0.508
spearman,normal,480,30,0.8,0.7,0.214568138,0.228
spearman,normal,480,30,0.8,0.8,0.025,0.066
spearman,normal,480,30,0.8,0.9,0.471555864,0.414
spearman,normal,480,30,0.9,0,0.999999979,1
spearman,normal,480,30,0.9,0.1,0.999999674,1
spearman,normal,480,30,0.9,0.2,0.999995851,1
spearman,normal,480,30,0.9,0.3,0.999955273,1
spearman,normal,480,30,0.9,0.4,0.999582038,0.999
spearman,normal,480,30,0.9,0.5,0.996589023,0.992
spearman,normal,480,30,0.9,0.6,0.976051923,0.95
spearman,normal,480,30,0.9,0.7,0.863883359,0.847
spearman,normal,480,30,0.9,0.8,0.471555864,0.498
spearman,normal,480,30,0.9,0.9,0.025,0.086
spearman,normal,480,60,0,0,0.025,0.048
spearman,normal,480,60,0,0.1,0.106746375,0.104
spearman,normal,480,60,0,0.2,0.303849555,0.286
spearman,normal,480,60,0,0.3,0.598173087,0.572
spearman,normal,480,60,0,0.4,0.856107651,0.835
spearman,normal,480,60,0,0.5,0.974980138,0.955
spearman,normal,480,60,0,0.6,0.998586763,0.996
spearman,normal,480,60,0,0.7,0.999988247,1
spearman,normal,480,60,0,0.8,0.999999998,1
spearman,normal,480,60,0,0.9,1,1
spearman,normal,480,60,0.1,0,0.106746375,0.112
spearman,normal,480,60,0.1,0.1,0.025,0.052
spearman,normal,480,60,0.1,0.2,0.109478537,0.128
spearman,normal,480,60,0.1,0.3,0.320133938,0.287
spearman,normal,480,60,0.1,0.4,0.635722546,0.583
spearman,normal,480,60,0.1,0.5,0.893191095,0.84
spearman,normal,480,60,0.1,0.6,0.988398035,0.979
spearman,normal,480,60,0.1,0.7,0.999778241,0.997
spearman,normal,480,60,0.1,0.8,0.999999879,1
spearman,normal,480,60,0.1,0.9,1,1
spearman,normal,480,60,0.2,0,0.303849555,0.27
spearman,normal,480,60,0.2,0.1,0.109478537,0.124
spearman,normal,480,60,0.2,0.2,0.025,0.054
spearman,normal,480,60,0.2,0.3,0.11546197,0.125
spearman,normal,480,60,0.2,0.4,0.350633966,0.337
spearman,normal,480,60,0.2,0.5,0.696031634,0.672
spearman,normal,480,60,0.2,0.6,0.938146944,0.907
spearman,normal,480,60,0.2,0.7,0.997299397,0.997
spearman,normal,480,60,0.2,0.8,0.999995345,1
spearman,normal,480,60,0.2,0.9,1,1
spearman,normal,480,60,0.3,0,0.598173087,0.557
spearman,normal,480,60,0.3,0.1,0.320133938,0.287
spearman,normal,480,60,0.3,0.2,0.11546197,0.108
spearman,normal,480,60,0.3,0.3,0.025,0.048
spearman,normal,480,60,0.3,0.4,0.125982166,0.118
spearman,normal,480,60,0.3,0.5,0.40169551,0.373
spearman,normal,480,60,0.3,0.6,0.78154465,0.737
spearman,normal,480,60,0.3,0.7,0.978313298,0.964
spearman,normal,480,60,0.3,0.8,0.999879022,0.999
spearman,normal,480,60,0.3,0.9,1,1
spearman,normal,480,60,0.4,0,0.856107651,0.813
spearman,normal,480,60,0.4,0.1,0.635722546,0.621
spearman,normal,480,60,0.4,0.2,0.350633966,0.316
spearman,normal,480,60,0.4,0.3,0.125982166,0.128
spearman,normal,480,60,0.4,0.4,0.025,0.065
spearman,normal,480,60,0.4,0.5,0.14381533,0.15
spearman,normal,480,60,0.4,0.6,0.485261547,0.464
spearman,normal,480,60,0.4,0.7,0.886037939,0.836
spearman,normal,480,60,0.4,0.8,0.997856644,0.995
spearman,normal,480,60,0.4,0.9,0.999999983,1
spearman,normal,480,60,0.5,0,0.974980138,0.947
spearman,normal,480,60,0.5,0.1,0.893191095,0.854
spearman,normal,480,60,0.5,0.2,0.696031634,0.672
spearman,normal,480,60,0.5,0.3,0.40169551,0.366
spearman,normal,480,60,0.5,0.4,0.14381533,0.159
spearman,normal,480,60,0.5,0.5,0.025,0.066
spearman,normal,480,60,0.5,0.6,0.175259638,0.187
spearman,normal,480,60,0.5,0.7,0.621374678,0.546
spearman,normal,480,60,0.5,0.8,0.974980138,0.957
spearman,normal,480,60,0.5,0.9,0.999998132,1
spearman,normal,480,60,0.6,0,0.998586763,0.996
spearman,normal,480,60,0.6,0.1,0.988398035,0.984
spearman,normal,480,60,0.6,0.2,0.938146944,0.911
spearman,normal,480,60,0.6,0.3,0.78154465,0.733
spearman,normal,480,60,0.6,0.4,0.485261547,0.474
spearman,normal,480,60,0.6,0.5,0.175259638,0.189
spearman,normal,480,60,0.6,0.6,0.025,0.06
spearman,normal,480,60,0.6,0.7,0.236598125,0.251
spearman,normal,480,60,0.6,0.8,0.824652692,0.776
spearman,normal,480,60,0.6,0.9,0.999840356,0.997
spearman,normal,480,60,0.7,0,0.999988247,1
spearman,normal,480,60,0.7,0.1,0.999778241,0.999
spearman,normal,480,60,0.7,0.2,0.997299397,0.995
spearman,normal,480,60,0.7,0.3,0.978313298,0.976
spearman,normal,480,60,0.7,0.4,0.886037939,0.853
spearman,normal,480,60,0.7,0.5,0.621374678,0.608
spearman,normal,480,60,0.7,0.6,0.236598125,0.251
spearman,normal,480,60,0.7,0.7,0.025,0.055
spearman,normal,480,60,0.7,0.8,0.378496118,0.33
spearman,normal,480,60,0.7,0.9,0.990774748,0.977
spearman,normal,480,60,0.8,0,0.999999998,1
spearman,normal,480,60,0.8,0.1,0.999999879,1
spearman,normal,480,60,0.8,0.2,0.999995345,1
spearman,normal,480,60,0.8,0.3,0.999879022,1
spearman,normal,480,60,0.8,0.4,0.997856644,0.997
spearman,normal,480,60,0.8,0.5,0.974980138,0.967
spearman,normal,480,60,0.8,0.6,0.824652692,0.795
spearman,normal,480,60,0.8,0.7,0.378496118,0.389
spearman,normal,480,60,0.8,0.8,0.025,0.07
spearman,normal,480,60,0.8,0.9,0.75988102,0.683
spearman,normal,480,60,0.9,0,1,1
spearman,normal,480,60,0.9,0.1,1,1
spearman,normal,480,60,0.9,0.2,1,1
spearman,normal,480,60,0.9,0.3,1,1
spearman,normal,480,60,0.9,0.4,0.999999983,1
spearman,normal,480,60,0.9,0.5,0.999998132,1
spearman,normal,480,60,0.9,0.6,0.999840356,0.999
spearman,normal,480,60,0.9,0.7,0.990774748,0.982
spearman,normal,480,60,0.9,0.8,0.75988102,0.734
spearman,normal,480,60,0.9,0.9,0.025,0.083
spearman,normal,480,120,0,0,0.025,0.054
spearman,normal,480,120,0,0.1,0.16172037,0.146
spearman,normal,480,120,0,0.2,0.502044874,0.453
spearman,normal,480,120,0,0.3,0.850879819,0.822
spearman,normal,480,120,0,0.4,0.984082313,0.967
spearman,normal,480,120,0,0.5,0.999616544,0.999
spearman,normal,480,120,0,0.6,0.999999026,1
spearman,normal,480,120,0,0.7,1,1
spearman,normal,480,120,0,0.8,1,1
spearman,normal,480,120,0,0.9,1,1
spearman,normal,480,120,0.1,0,0.16172037,0.166
spearman,normal,480,120,0.1,0.1,0.025,0.046
spearman,normal,480,120,0.1,0.2,0.166665484,0.149
spearman,normal,480,120,0.1,0.3,0.526972735,0.495
spearman,normal,480,120,0.1,0.4,0.879786367,0.851
spearman,normal,480,120,0.1,0.5,0.99161968,0.983
spearman,normal,480,120,0.1,0.6,0.999923507,1
spearman,normal,480,120,0.1,0.7,0.999999978,1
spearman,normal,480,120,0.1,0.8,1,1
spearman,normal,480,120,0.1,0.9,1,1
spearman,normal,480,120,0.2,0,0.502044874,0.461
spearman,normal,480,120,0.2,0.1,0.166665484,0.147
spearman,normal,480,120,0.2,0.2,0.025,0.057
spearman,normal,480,120,0.2,0.3,0.177515343,0.169
spearman,normal,480,120,0.2,0.4,0.571966059,0.512
spearman,normal,480,120,0.2,0.5,0.919150338,0.896
spearman,normal,480,120,0.2,0.6,0.997394016,0.992
spearman,normal,480,120,0.2,0.7,0.999996298,1
spearman,normal,480,120,0.2,0.8,1,1
spearman,normal,480,120,0.2,0.9,1,1
spearman,normal,480,120,0.3,0,0.850879819,0.832
spearman,normal,480,120,0.3,0.1,0.526972735,0.482
spearman,normal,480,120,0.3,0.2,0.177515343,0.181
spearman,normal,480,120,0.3,0.3,0.025,0.064
spearman,normal,480,120,0.3,0.4,0.196633765,0.193
spearman,normal,480,120,0.3,0.5,0.642179497,0.591
spearman,normal,480,120,0.3,0.6,0.960672502,0.949
spearman,normal,480,120,0.3,0.7,0.999716172,0.999
spearman,normal,480,120,0.3,0.8,0.999999994,1
spearman,normal,480,120,0.3,0.9,1,1
spearman,normal,480,120,0.4,0,0.984082313,0.985
spearman,normal,480,120,0.4,0.1,0.879786367,0.845
spearman,normal,480,120,0.4,0.2,0.571966059,0.516
spearman,normal,480,120,0.4,0.3,0.196633765,0.193
spearman,normal,480,120,0.4,0.4,0.025,0.063
spearman,normal,480,120,0.4,0.5,0.22905376,0.219
spearman,normal,480,120,0.4,0.6,0.742891874,0.7
spearman,normal,480,120,0.4,0.7,0.990367362,0.978
spearman,normal,480,120,0.4,0.8,0.999997702,1
spearman,normal,480,120,0.4,0.9,1,1
spearman,normal,480,120,0.5,0,0.999616544,0.999
spearman,normal,480,120,0.5,0.1,0.99161968,0.986
spearman,normal,480,120,0.5,0.2,0.919150338,0.883
spearman,normal,480,120,0.5,0.3,0.642179497,0.607
spearman,normal,480,120,0.5,0.4,0.22905376,0.21
spearman,normal,480,120,0.5,0.5,0.025,0.066
spearman,normal,480,120,0.5,0.6,0.285795257,0.264
spearman,normal,480,120,0.5,0.7,0.86914539,0.823
spearman,normal,480,120,0.5,0.8,0.999616544,0.996
spearman,normal,480,120,0.5,0.9,1,1
spearman,normal,480,120,0.6,0,0.999999026,1
spearman,normal,480,120,0.6,0.1,0.999923507,0.999
spearman,normal,480,120,0.6,0.2,0.997394016,0.998
spearman,normal,480,120,0.6,0.3,0.960672502,0.949
spearman,normal,480,120,0.6,0.4,0.742891874,0.706
spearman,normal,480,120,0.6,0.5,0.285795257,0.27
spearman,normal,480,120,0.6,0.6,0.025,0.072
spearman,normal,480,120,0.6,0.7,0.392852175,0.34
spearman,normal,480,120,0.6,0.8,0.975593162,0.956
spearman,normal,480,120,0.6,0.9,0.999999989,1
spearman,normal,480,120,0.7,0,1,1
spearman,normal,480,120,0.7,0.1,0.999999978,1
spearman,normal,480,120,0.7,0.2,0.999996298,1
spearman,normal,480,120,0.7,0.3,0.999716172,0.998
spearman,normal,480,120,0.7,0.4,0.990367362,0.974
spearman,normal,480,120,0.7,0.5,0.86914539,0.825
spearman,normal,480,120,0.7,0.6,0.392852175,0.383
spearman,normal,480,120,0.7,0.7,0.025,0.066
spearman,normal,480,120,0.7,0.8,0.611083625,0.589
spearman,normal,480,120,0.7,0.9,0.999952599,1
spearman,normal,480,120,0.8,0,1,1
spearman,normal,480,120,0.8,0.1,1,1
spearman,normal,480,120,0.8,0.2,1,1
spearman,normal,480,120,0.8,0.3,0.999999994,1
